ID,pc1,pc2,Name,Club,Position,BestPosition,Finishing,Penalties,HeadingAccuracy,ShotPower,FKAccuracy,Dribbling,BallControl
400,0.14273989086622343,0.7400114308758383,J. St. Juste,1. FSV Mainz 05,0,DEF,59.0,59.0,69.0,66.0,42.0,75.0,73.0
401,-0.9048310858556086,-0.5277821848353205,21 A. Valencia,Gallos Blancos de Querétaro,0,DEF,59.0,55.0,59.0,85.0,66.0,77.0,80.0
402,-1.2380729801243868,0.26436018369091224,João Cancelo,Manchester City,0,DEF,68.0,46.0,72.0,80.0,69.0,85.0,85.0
403,-0.851319375604127,0.3292861410671462,A. Hakimi,Paris Saint-Germain,0,DEF,73.0,46.0,68.0,77.0,55.0,84.0,83.0
404,-0.3883946414639014,0.13017740477851825,J. Buffarini,SD Huesca,0,DEF,50.0,69.0,66.0,73.0,58.0,76.0,72.0
405,0.10332797794899264,1.0399014068550734,Carvajal,Real Madrid CF,0,DEF,51.0,45.0,72.0,68.0,47.0,78.0,83.0
406,0.10933812671631783,0.029388867056483706,M. Viña,Roma,0,DEF,65.0,47.0,56.0,64.0,63.0,74.0,75.0
407,0.486049024761548,0.7155653378725707,R. Kristensen,FC Red Bull Salzburg,0,DEF,60.0,45.0,73.0,74.0,36.0,69.0,68.0
408,1.4714935536868587,1.8925471151752784,L. Klostermann,RB Leipzig,0,DEF,59.0,26.0,78.0,58.0,22.0,71.0,73.0
409,0.7255777019228457,0.856552496097868,Z. Çelik,LOSC Lille,0,DEF,55.0,46.0,65.0,63.0,39.0,71.0,76.0
410,-0.6605794928304,0.0919053319616921,B. Sarr,FC Bayern München,0,DEF,67.0,68.0,66.0,78.0,44.0,76.0,75.0
411,-0.5302484283019753,-0.3230013085150445,Capa,Athletic Club de Bilbao,0,DEF,56.0,54.0,60.0,83.0,58.0,76.0,77.0
412,-0.9879562893514456,-0.6237847161678489,J. Schmid,Sport-Club Freiburg,0,DEF,57.0,62.0,58.0,75.0,87.0,77.0,76.0
413,1.175369842949938,1.0236243378658385,D. Muñoz,KRC Genk,0,DEF,46.0,42.0,68.0,64.0,34.0,70.0,70.0
414,-1.4864544760129446,-0.19551483924122828,T. Alexander-Arnold,Liverpool,0,DEF,60.0,55.0,69.0,82.0,85.0,78.0,86.0
415,-1.018302911522844,-0.06134651135141321,M. Faraoni,Hellas Verona,0,DEF,66.0,66.0,68.0,76.0,68.0,74.0,77.0
416,0.1855733229677012,0.024222577148312042,M. Lazzari,Lazio,0,DEF,67.0,55.0,44.0,53.0,58.0,82.0,81.0
417,0.6278392948602975,0.5116490177816772,Nélson Semedo,Wolverhampton Wanderers,0,DEF,50.0,38.0,58.0,74.0,30.0,81.0,79.0
418,0.04875351081257777,1.1482424323571494,H. Hateboer,Atalanta,0,DEF,64.0,47.0,76.0,72.0,30.0,79.0,78.0
419,-0.41757671362511567,0.15155084357785198,C. Trimmel,1. FC Union Berlin,0,DEF,61.0,60.0,72.0,75.0,63.0,69.0,69.0
420,-0.40790545564386066,0.5196772134636917,K. Laimer,RB Leipzig,0,DEF,69.0,54.0,69.0,72.0,47.0,78.0,78.0
421,0.7902487861771711,0.8169603859154123,V. Rosier,Beşiktaş JK,0,DEF,45.0,42.0,64.0,64.0,45.0,75.0,76.0
422,0.784221228466342,0.579355546025049,F. Centonze,FC Metz,0,DEF,42.0,50.0,61.0,64.0,47.0,72.0,74.0
423,0.5439594620326623,0.9850247864493106,Adnan Vidual,Internacional,0,DEF,47.0,55.0,71.0,57.0,58.0,68.0,74.0
424,-0.07359657176059022,-0.0746363935536221,J. Clauss,Racing Club de Lens,0,DEF,66.0,42.0,58.0,75.0,54.0,76.0,76.0
425,1.3934984916208113,0.8582160525613437,J. Mæhle,Atalanta,0,DEF,50.0,33.0,59.0,65.0,25.0,72.0,75.0
426,0.22978355149133728,0.9117959997077751,G. Montiel,Sevilla FC,0,DEF,41.0,75.0,71.0,65.0,39.0,71.0,75.0
427,0.603915809568196,0.07511938769634073,A. Wan-Bissaka,Manchester United,0,DEF,46.0,44.0,51.0,70.0,45.0,80.0,76.0
428,0.5531063533074687,1.1741128702306387,P. Kadeřábek,TSG Hoffenheim,0,DEF,28.0,54.0,76.0,66.0,52.0,71.0,77.0
429,1.2522879521454398,1.131773602044508,Pol Lirola,Olympique de Marseille,0,DEF,60.0,30.0,62.0,58.0,30.0,77.0,75.0
430,-0.2118204345622533,0.019124211600531144,21 R. Rosales,CD Leganés,0,DEF,59.0,48.0,62.0,73.0,64.0,73.0,77.0
431,0.618767854625355,0.822819922142315,M. Darmian,Inter,0,DEF,55.0,45.0,68.0,69.0,35.0,72.0,74.0
432,-0.6970961181112284,-0.10953234772104536,Ricardo Esgaio,Sporting CP,0,DEF,65.0,78.0,56.0,69.0,51.0,77.0,80.0
433,0.6493218733547745,0.79459696887497,D. da Costa,Eintracht Frankfurt,0,DEF,51.0,40.0,71.0,68.0,49.0,70.0,71.0
434,0.09980720871294749,0.5166794443632784,Diogo Dalot,Manchester United,0,DEF,52.0,43.0,69.0,78.0,44.0,78.0,75.0
435,-0.5100933751678397,0.21308014933507166,D. Zappacosta,Atalanta,0,DEF,59.0,59.0,69.0,75.0,59.0,76.0,74.0
436,-0.6189853149545684,0.2586947957949996,R. Karsdorp,Roma,0,DEF,53.0,52.0,70.0,80.0,60.0,78.0,80.0
437,-1.0610352026467882,-0.7353159983285459,J. Sambia,Montpellier Hérault SC,0,DEF,64.0,59.0,62.0,85.0,76.0,74.0,72.0
438,-0.5860202624984172,0.2007551708560655,R. James,Chelsea,0,DEF,48.0,50.0,69.0,75.0,76.0,77.0,80.0
439,0.9347876139104467,0.9042028049915514,L. Ayling,Leeds United,0,DEF,50.0,38.0,67.0,67.0,36.0,74.0,72.0
440,0.6356344358173366,-0.11440271518115916,21 Rafinha,Olympiacos CFP,0,DEF,37.0,63.0,43.0,58.0,58.0,76.0,78.0
441,-0.06049776953804766,0.9162926322891237,Mário Fernandes,PFC CSKA Moscow,0,DEF,56.0,53.0,72.0,71.0,39.0,80.0,79.0
442,0.5174653222109024,0.9454243990308854,Víctor Díaz,Granada CF,0,DEF,56.0,42.0,76.0,67.0,51.0,65.0,72.0
443,-0.11696289855225833,0.839220789018296,21 L. Bender,Bayer 04 Leverkusen,0,DEF,58.0,52.0,78.0,74.0,47.0,71.0,75.0
444,-0.7495017344795413,0.23513404056680368,G. Di Lorenzo,Napoli,0,DEF,64.0,59.0,71.0,72.0,69.0,76.0,75.0
445,0.8936389597904991,0.6109358232819104,R. Aguilar,AS Monaco,0,DEF,49.0,38.0,60.0,70.0,33.0,76.0,75.0
446,0.03986112598440888,1.3909242200754353,21 T. Gebre Selassie,SV Werder Bremen,0,DEF,51.0,51.0,83.0,62.0,58.0,75.0,76.0
447,0.1952151443429247,0.8686671230623271,Victildinho,Palmeiras,0,DEF,52.0,63.0,68.0,54.0,62.0,71.0,77.0
448,0.32192826583577894,0.6184163589992356,B. Henrichs,RB Leipzig,0,DEF,50.0,59.0,63.0,62.0,49.0,76.0,75.0
449,0.20109735336260623,1.0884944492832562,B. Pavard,FC Bayern München,0,DEF,43.0,51.0,80.0,71.0,51.0,68.0,77.0
450,-1.3905032884973496,-0.0038304274029030863,Danilo,Juventus,0,DEF,59.0,67.0,76.0,84.0,73.0,73.0,79.0
451,0.5110179067277182,1.0245507968912537,H. Traoré,Stade Rennais FC,0,DEF,48.0,47.0,71.0,68.0,38.0,76.0,76.0
452,1.0203845649565064,1.540624463701778,Alexo Baia,Clube Atlético Mineiro,0,DEF,51.0,66.0,66.0,34.0,52.0,77.0,71.0
453,-0.10922381359111896,0.48257079465296904,Emerson,Tottenham Hotspur,0,DEF,57.0,48.0,70.0,77.0,47.0,74.0,77.0
454,1.6637998855604057,0.7969533264791288,Y. Sabaly,Real Betis Balompié,0,DEF,43.0,43.0,55.0,53.0,38.0,71.0,69.0
455,-0.4427716086766216,0.6597522657536627,Sergi Roberto,FC Barcelona,0,DEF,63.0,57.0,70.0,65.0,60.0,78.0,80.0
456,-0.3675038932656692,0.0010041861773786435,Mario Gaspar,Villarreal CF,0,DEF,68.0,50.0,65.0,78.0,54.0,73.0,74.0
457,0.8736864308190494,0.9814420321401417,M. De Sciglio,Juventus,0,DEF,33.0,49.0,68.0,67.0,39.0,74.0,75.0
458,1.885051348725146,1.3534390591803345,21 Lúcio Corteijo,Botafogo,0,DEF,37.0,38.0,71.0,56.0,37.0,62.0,65.0
459,-0.09803440698132046,-0.5001192713602208,F. Navarro,Club León,0,DEF,65.0,64.0,50.0,68.0,59.0,73.0,70.0
460,-0.4720595285452735,0.5788634008382995,A. Marušić,Lazio,0,DEF,56.0,58.0,76.0,79.0,48.0,75.0,76.0
461,-1.0030588767214594,0.4906282848439727,Rubén Peña,Villarreal CF,0,DEF,69.0,64.0,75.0,75.0,56.0,77.0,80.0
462,0.7740187089778187,0.34333226301058384,C. Dagba,Paris Saint-Germain,0,DEF,43.0,45.0,54.0,68.0,41.0,76.0,78.0
463,1.6823903516220422,1.7089490785875026,Gorosabel,Real Sociedad,0,DEF,38.0,38.0,71.0,52.0,33.0,70.0,74.0
464,0.820163327344203,0.8114887452314035,K. Mbabu,VfL Wolfsburg,0,DEF,49.0,35.0,67.0,66.0,48.0,72.0,74.0
465,-0.23747517025580925,0.7060100646313857,M. Doherty,Tottenham Hotspur,0,DEF,62.0,48.0,74.0,76.0,45.0,74.0,79.0
466,0.8273509042160536,0.4984523537266678,R. Fredericks,West Ham United,0,DEF,47.0,61.0,56.0,58.0,42.0,74.0,71.0
467,0.2821869639782635,1.5071627817738014,D. Dumfries,Inter,0,DEF,64.0,48.0,84.0,66.0,35.0,71.0,74.0
468,0.9874274809199688,1.3183248788418163,T. Castagne,Leicester City,0,DEF,59.0,27.0,69.0,62.0,33.0,77.0,78.0
469,-0.11558106183332781,0.25820222416108246,Rafael,İstanbul Başakşehir FK,0,DEF,53.0,58.0,63.0,72.0,51.0,77.0,76.0
470,0.3306192382013551,0.4400069654673185,Wilson Manafá,FC Porto,0,DEF,61.0,47.0,62.0,66.0,48.0,76.0,73.0
471,0.3881653046180007,0.8773888657579811,Junior Firpo,Leeds United,0,DEF,64.0,40.0,72.0,68.0,43.0,73.0,73.0
472,-0.09455465406677704,0.3546596466762476,C. Ansaldi,Torino F.C.,0,DEF,57.0,52.0,63.0,73.0,47.0,75.0,81.0
473,0.1994912945666209,0.45252215094409637,Caio Henrique,AS Monaco,0,DEF,50.0,48.0,62.0,60.0,70.0,76.0,77.0
474,-0.05043275182540711,-0.07409917444274171,K. Tierney,Arsenal,0,DEF,52.0,42.0,59.0,79.0,56.0,78.0,77.0
475,0.6717342429355525,0.48750446946867815,J. Vestergaard,Leicester City,0,DEF,34.0,59.0,85.0,83.0,52.0,45.0,58.0
476,0.0067355541634480705,0.8130748894910348,André Almeida,SL Benfica,0,DEF,58.0,43.0,74.0,76.0,42.0,74.0,79.0
477,2.55824189056984,2.1326044364542285,F. Tomori,AC Milan,0,DEF,33.0,27.0,77.0,42.0,40.0,60.0,65.0
478,0.7819658386550519,1.2556561872566423,20 B. Höwedes,FC Lokomotiv Moscow,0,DEF,51.0,56.0,80.0,57.0,52.0,62.0,65.0
479,0.47457996241364275,0.8537087277030255,S. Sané,FC Schalke 04,0,DEF,37.0,43.0,83.0,77.0,58.0,62.0,68.0
480,1.3747969363033208,1.5118620153437932,S. Bornauw,VfL Wolfsburg,0,DEF,44.0,34.0,80.0,61.0,42.0,64.0,67.0
481,1.9556506546004042,1.8381916638718006,Sergi Gómez,RCD Espanyol de Barcelona,0,DEF,35.0,41.0,76.0,45.0,46.0,57.0,70.0
482,1.772628278668586,1.9263272329377092,M. Niakhaté,1. FSV Mainz 05,0,DEF,34.0,53.0,78.0,46.0,36.0,67.0,64.0
483,1.6869354120757438,2.2149190820053266,David García,CA Osasuna,0,DEF,35.0,44.0,82.0,47.0,38.0,60.0,76.0
484,1.3234431095363346,1.3559986176679952,N. Aguerd,Stade Rennais FC,0,DEF,38.0,48.0,79.0,62.0,41.0,56.0,68.0
485,-1.0044980091306535,0.6293149910008079,V. van Dijk,Liverpool,0,DEF,52.0,62.0,87.0,81.0,70.0,70.0,76.0
486,0.2963739746729177,0.9187244811099037,O. Kúdela,SK Slavia Praha,0,DEF,51.0,76.0,73.0,59.0,46.0,65.0,70.0
487,2.1270474836679263,2.0964770527676158,Luiz Felipe,Lazio,0,DEF,22.0,44.0,74.0,44.0,35.0,69.0,71.0
488,2.3800401279553594,1.599364585914783,M. Friedrich,1. FC Union Berlin,0,DEF,39.0,38.0,79.0,58.0,26.0,43.0,61.0
489,1.3654406336159044,1.2703432871703884,M. Kempf,VfB Stuttgart,0,DEF,31.0,52.0,78.0,64.0,39.0,59.0,65.0
490,1.2060110045710188,2.2039508113732578,L. Geertruida,Feyenoord,0,DEF,59.0,40.0,83.0,49.0,30.0,71.0,74.0
491,1.3570783339887704,1.3917112888614158,J. Todibo,OGC Nice,0,DEF,40.0,46.0,74.0,57.0,41.0,62.0,71.0
492,0.3848903484647562,1.1857697326211958,21 V. Ćorluka,FC Lokomotiv Moscow,0,DEF,44.0,49.0,81.0,64.0,60.0,67.0,73.0
493,-0.14699809414255943,-0.14657508878038356,F. Maouassa,Club Brugge KV,0,DEF,58.0,42.0,61.0,80.0,58.0,76.0,74.0
494,0.5132999356801786,1.0801286856524484,Dante,OGC Nice,0,DEF,47.0,57.0,78.0,62.0,55.0,58.0,74.0
495,1.5038479190082417,1.594362033943084,E. Bailly,Manchester United,0,DEF,33.0,46.0,78.0,55.0,43.0,67.0,65.0
496,1.1558228987590684,1.0960865811478444,C. Mbemba,FC Porto,0,DEF,52.0,31.0,79.0,76.0,28.0,63.0,65.0
497,1.0783108215861177,1.9440965146832985,R. Varane,Manchester United,0,DEF,46.0,43.0,86.0,52.0,52.0,55.0,78.0
498,2.4859881966231057,2.191091250042385,R. Araujo,FC Barcelona,0,DEF,35.0,33.0,82.0,41.0,45.0,48.0,66.0
499,1.3040110225803785,2.0353720841721588,M. Škriniar,Inter,0,DEF,42.0,56.0,81.0,50.0,30.0,67.0,72.0
500,0.7195295824729656,0.9678443757824664,D. Amartey,Leicester City,0,DEF,46.0,51.0,73.0,71.0,32.0,69.0,71.0
501,1.8617767468558135,1.6069390408726831,B. Godfrey,Everton,0,DEF,35.0,44.0,73.0,53.0,33.0,62.0,68.0
502,2.241267956065301,1.3479843287676352,M. Salisu,Southampton,0,DEF,30.0,40.0,74.0,60.0,32.0,47.0,64.0
503,2.001589412822468,2.1876811675617875,N. Elvedi,Borussia Mönchengladbach,0,DEF,30.0,37.0,79.0,50.0,29.0,67.0,72.0
504,1.6163788154357603,1.412482879687669,Germán,Granada CF,0,DEF,40.0,38.0,80.0,65.0,35.0,51.0,68.0
505,2.2801563862598972,2.0821789036428062,A. Izzo,Torino F.C.,0,DEF,19.0,37.0,81.0,56.0,26.0,63.0,66.0
506,2.342683846719621,2.10964215689236,Gabriel,Arsenal,0,DEF,31.0,40.0,82.0,51.0,27.0,52.0,66.0
507,0.10250211625022503,1.1233682969937573,A. Laporte,Manchester City,0,DEF,45.0,44.0,84.0,68.0,69.0,63.0,78.0
508,0.47772479402325024,-0.2102977184316924,G. Dzhikiya,Spartak Moskva,0,DEF,43.0,45.0,64.0,74.0,73.0,69.0,58.0
509,0.41481651257023955,0.8693682307090259,E. Álvarez,Ajax,0,DEF,50.0,65.0,77.0,69.0,40.0,63.0,67.0
510,-0.6591102790491304,1.2084225787924412,M. Hummels,Borussia Dortmund,0,DEF,57.0,68.0,88.0,71.0,53.0,69.0,79.0
511,1.9821735563246154,2.1195160865148326,S. Gigot,Spartak Moskva,0,DEF,35.0,56.0,82.0,44.0,33.0,55.0,65.0
512,1.6108603467860059,1.2540004050510458,B. Badiashile,AS Monaco,0,DEF,21.0,46.0,78.0,70.0,34.0,57.0,66.0
513,1.0560209208399112,1.5560768633513336,N. Stark,Hertha BSC,0,DEF,48.0,39.0,80.0,63.0,35.0,70.0,70.0
514,-1.2440858450468648,0.4927414445802939,Melvin Parrela,RB Bragantino,0,DEF,68.0,72.0,83.0,75.0,68.0,72.0,74.0
515,1.4033759400036996,1.4174945990063152,Víctor Ruiz,Real Betis Balompié,0,DEF,37.0,46.0,79.0,59.0,46.0,53.0,70.0
516,-0.8948012129790097,0.2810119069417271,R. Tapia,RC Celta de Vigo,0,DEF,66.0,68.0,74.0,78.0,54.0,74.0,75.0
517,2.4422262699158375,1.978726540197181,Domingos Duarte,Granada CF,0,DEF,30.0,45.0,80.0,50.0,27.0,48.0,64.0
518,2.0039784890261,2.168498744367351,C. Smalling,Roma,0,DEF,54.0,52.0,81.0,42.0,22.0,59.0,61.0
519,0.09755315034814786,1.0507948644255591,L. Martínez Quarta,Fiorentina,0,DEF,50.0,66.0,79.0,65.0,49.0,68.0,72.0
520,-1.3163509887185307,0.19429675148665468,M. Halstenberg,RB Leipzig,0,DEF,59.0,73.0,80.0,79.0,75.0,71.0,75.0
521,0.6265446092620537,1.4005094280061454,Rúben Dias,Manchester City,0,DEF,29.0,45.0,87.0,74.0,48.0,64.0,74.0
522,0.0818817220408718,0.790285423789052,J. Guilavogui,VfL Wolfsburg,0,DEF,49.0,50.0,83.0,78.0,53.0,63.0,70.0
523,-2.1003049039555286,0.5786552086515462,Sergio Ramos,Paris Saint-Germain,0,DEF,65.0,92.0,92.0,79.0,76.0,65.0,83.0
524,-1.1407059708068503,0.06072643363737711,E. Dier,Tottenham Hotspur,0,DEF,52.0,74.0,81.0,84.0,73.0,65.0,72.0
525,2.430645188825919,2.177796836357097,Bustinza,CD Leganés,0,DEF,30.0,33.0,77.0,44.0,35.0,57.0,71.0
526,2.4698643041580928,2.0727660971931723,M. Lacroix,VfL Wolfsburg,0,DEF,29.0,38.0,74.0,46.0,26.0,60.0,69.0
527,2.023396906127432,1.1320304886350168,Álvaro,Olympique de Marseille,0,DEF,22.0,36.0,75.0,65.0,45.0,49.0,64.0
528,1.757201417597569,2.1277446006215737,M. Senesi,Feyenoord,0,DEF,32.0,40.0,79.0,55.0,22.0,70.0,74.0
529,1.3351031200300545,1.498535426837703,D. Sánchez,Tottenham Hotspur,0,DEF,40.0,44.0,79.0,66.0,27.0,62.0,70.0
530,1.497119035687274,1.8306261620154065,W. Boly,Wolverhampton Wanderers,0,DEF,32.0,56.0,79.0,52.0,35.0,63.0,70.0
531,1.9252252060073973,1.6858491991840294,Lucas Veríssimo,SL Benfica,0,DEF,30.0,44.0,81.0,59.0,32.0,56.0,63.0
532,2.3333104729532077,2.4417092830848484,Aritz Elustondo,Real Sociedad,0,DEF,26.0,43.0,82.0,39.0,41.0,48.0,76.0
533,0.9283099403116,1.4172421897477185,Y. Mina,Everton,0,DEF,51.0,53.0,86.0,68.0,30.0,62.0,61.0
534,1.9920375702372177,1.664203491275863,S. Botman,LOSC Lille,0,DEF,24.0,37.0,81.0,65.0,28.0,59.0,64.0
535,1.8051656368574072,1.5729621522922892,B. Mee,Burnley,0,DEF,36.0,42.0,79.0,60.0,31.0,59.0,63.0
536,2.376179502853753,1.5393159230934226,B. Mechele,Club Brugge KV,0,DEF,38.0,35.0,77.0,56.0,33.0,43.0,63.0
537,1.1818624629183825,1.3875272972710009,J. Veltman,Brighton & Hove Albion,0,DEF,50.0,42.0,74.0,60.0,34.0,66.0,72.0
538,1.6496720052944247,1.0547977884269246,21 S. Bender,Bayer 04 Leverkusen,0,DEF,39.0,34.0,77.0,73.0,30.0,58.0,60.0
539,2.3796234392402162,1.98071404216507,Bremer,Torino F.C.,0,DEF,35.0,43.0,76.0,49.0,20.0,60.0,63.0
540,1.1496525489046412,0.7376274052139018,J. Gouweleeuw,FC Augsburg,0,DEF,46.0,42.0,71.0,72.0,36.0,60.0,66.0
541,0.9175468410735128,1.4875298948730902,C. Goldson,Rangers FC,0,DEF,53.0,47.0,80.0,62.0,34.0,66.0,70.0
542,3.6303833329931785,2.6418503351234137,Unai Núñez,Athletic Club de Bilbao,0,DEF,16.0,31.0,81.0,39.0,22.0,35.0,68.0
543,1.3147357674213567,1.4481141315451265,T. Mings,Aston Villa,0,DEF,37.0,45.0,77.0,61.0,37.0,68.0,67.0
544,1.5950831779874204,1.7247322663192077,20 D. Lovren,Liverpool,0,DEF,33.0,52.0,80.0,63.0,18.0,63.0,67.0
545,0.9176272987893204,1.002015998809001,M. Cáceres,Cagliari,0,DEF,37.0,50.0,75.0,69.0,41.0,66.0,68.0
546,1.5326254287339238,1.9586259748621364,G. Mancini,Roma,0,DEF,48.0,47.0,82.0,51.0,34.0,51.0,75.0
547,2.3370530366072715,2.2411108924493335,J. Evans,Leicester City,0,DEF,28.0,44.0,80.0,42.0,37.0,51.0,71.0
548,2.323910086269037,2.6607593433049845,A. Christensen,Chelsea,0,DEF,36.0,36.0,79.0,31.0,39.0,66.0,73.0
549,1.650689124502491,1.467250936525184,A. Ogbonna,West Ham United,0,DEF,25.0,39.0,82.0,68.0,36.0,61.0,63.0
550,0.5621547040426226,1.2464325535814595,21 Miranda,Jiangsu FC,0,DEF,43.0,49.0,79.0,70.0,39.0,67.0,76.0
551,1.5092405851196828,1.2724847414951226,M. Benatia,Fatih Karagümrük S.K.,0,DEF,47.0,41.0,77.0,66.0,27.0,61.0,62.0
552,1.1660687198142636,1.1062535233124118,Tony Abranjes,Internacional,0,DEF,31.0,43.0,82.0,61.0,72.0,47.0,68.0
553,1.6168025253492195,1.7092248785789157,M. Holgate,Everton,0,DEF,37.0,40.0,76.0,55.0,35.0,67.0,70.0
554,1.008507870062126,1.539626023144735,H. Moreno,CF Monterrey ,0,DEF,43.0,63.0,84.0,64.0,28.0,56.0,68.0
555,-2.016952718905117,-0.19439871072817996,D. Alaba,Real Madrid CF,0,DEF,60.0,79.0,74.0,82.0,85.0,77.0,84.0
556,1.4711950573054977,0.9653541453040192,Pedro Mendes,Montpellier Hérault SC,0,DEF,30.0,35.0,75.0,67.0,52.0,62.0,62.0
557,-0.8870649815717413,0.1330638309325061,20 Naldo,AS Monaco,0,DEF,53.0,60.0,87.0,88.0,76.0,60.0,67.0
558,1.4037661962076653,1.7432931198638901,E. Konsa,Aston Villa,0,DEF,34.0,38.0,78.0,58.0,38.0,70.0,73.0
559,0.9486488322651979,1.1724894583661993,C. Söyüncü,Leicester City,0,DEF,39.0,52.0,75.0,65.0,39.0,65.0,71.0
560,0.8181626777798431,1.1941743618556153,D. Godín,Cagliari,0,DEF,42.0,50.0,82.0,67.0,49.0,53.0,72.0
561,0.22348845192415812,0.8354170142886242,Sidnei,Real Betis Balompié,0,DEF,53.0,58.0,77.0,74.0,39.0,62.0,74.0
562,1.1121451241149962,1.7931649755229158,M. Keane,Everton,0,DEF,50.0,48.0,84.0,58.0,33.0,64.0,69.0
563,1.102237856093953,1.2835098510040417,Z. Feddal,Sporting CP,0,DEF,40.0,48.0,80.0,67.0,38.0,58.0,69.0
564,-0.9530183603074696,-0.08960350421187321,A. Young,Aston Villa,0,DEF,63.0,60.0,66.0,74.0,75.0,78.0,77.0
565,-0.6157835996572305,-0.2643504996207698,C. Biraghi,Fiorentina,0,DEF,58.0,64.0,62.0,79.0,60.0,73.0,75.0
566,0.8085378979507725,0.856690597776092,T. Delaine,FC Metz,0,DEF,45.0,45.0,64.0,62.0,45.0,74.0,76.0
567,0.7286491517757449,0.8812567019010376,J. Justin,Leicester City,0,DEF,53.0,43.0,65.0,54.0,60.0,73.0,74.0
568,-0.4161994527514381,0.3863874658300669,B. Chilwell,Chelsea,0,DEF,49.0,52.0,68.0,72.0,67.0,78.0,81.0
569,2.187632237230434,2.229916550451811,K. Koulibaly,Napoli,0,DEF,22.0,33.0,84.0,55.0,28.0,69.0,64.0
570,1.708368206618751,2.1659605265084685,A. Bastoni,Inter,0,DEF,26.0,47.0,81.0,49.0,36.0,68.0,72.0
571,2.5603693639335945,1.8511488021386349,B. Djimsiti,Atalanta,0,DEF,36.0,38.0,80.0,52.0,30.0,34.0,68.0
572,2.7463000835978195,1.9256561818528684,Gonçalo Inácio,Sporting CP,0,DEF,23.0,45.0,71.0,44.0,27.0,49.0,69.0
573,3.0338092930261182,1.3635064559410413,P. Cissé,Olympiacos CFP,0,DEF,23.0,38.0,76.0,56.0,33.0,39.0,49.0
574,0.10922329643705066,0.5149012592187582,D. Zakaria,Borussia Mönchengladbach,0,DEF,66.0,38.0,67.0,73.0,46.0,76.0,76.0
575,0.17797525217307877,0.5234494557124316,Rafael Tolói,Atalanta,0,DEF,28.0,64.0,81.0,75.0,70.0,58.0,66.0
576,-0.15449580877599933,0.871979073401455,Bartra,Real Betis Balompié,0,DEF,55.0,52.0,78.0,73.0,51.0,70.0,78.0
577,2.3537962999773168,1.368445105151349,R. Knoche,1. FC Union Berlin,0,DEF,38.0,37.0,80.0,58.0,39.0,42.0,54.0
578,-0.5002673954846255,0.2506439992614001,W. Ndidi,Leicester City,0,DEF,50.0,57.0,72.0,80.0,60.0,72.0,77.0
579,0.1911805058720599,0.7894923247173631,David López,RCD Espanyol de Barcelona,0,DEF,50.0,50.0,78.0,77.0,45.0,63.0,75.0
580,2.592460269972499,1.9113839946357394,Pablo Marí,Arsenal,0,DEF,38.0,31.0,82.0,53.0,30.0,41.0,63.0
581,-0.5628289910607658,0.12356942848760198,M. Hinteregger,Eintracht Frankfurt,0,DEF,65.0,61.0,83.0,83.0,66.0,54.0,65.0
582,-0.6917088173964738,0.8444482952407222,L. Bonucci,Juventus,0,DEF,48.0,70.0,83.0,74.0,60.0,69.0,79.0
583,1.7762933456256038,1.569299356605442,D. Vida,Beşiktaş JK,0,DEF,41.0,51.0,79.0,54.0,35.0,53.0,62.0
584,1.6559442062295715,2.117089451651111,S. de Vrij,Inter,0,DEF,25.0,41.0,84.0,65.0,16.0,66.0,75.0
585,1.0443403644801736,1.3008733668042731,21 M. Musacchio,Lazio,0,DEF,40.0,57.0,76.0,57.0,45.0,65.0,67.0
586,0.4621042374906626,1.0149592670850838,21 Javi Martínez,FC Bayern München,0,DEF,43.0,52.0,83.0,75.0,45.0,60.0,70.0
587,1.4168920871982131,1.363575035822373,N. Araújo,RC Celta de Vigo,0,DEF,34.0,54.0,77.0,57.0,45.0,53.0,69.0
588,0.2116819504711204,0.8780064637934805,M. Akanji,Borussia Dortmund,0,DEF,38.0,40.0,78.0,75.0,59.0,74.0,75.0
589,1.4702250388344793,1.4432873026891928,D. Siovas,SD Huesca,0,DEF,38.0,40.0,77.0,66.0,28.0,62.0,70.0
590,1.8396824209465776,1.6119920413015132,Paulo Oliveira,SC Braga,0,DEF,25.0,45.0,77.0,61.0,29.0,60.0,68.0
591,-0.5122510329834814,0.24990312487021468,S. Umtiti,FC Barcelona,0,DEF,51.0,59.0,78.0,83.0,62.0,64.0,73.0
592,1.33415212126326,1.8949923115830194,A. Mandi,Villarreal CF,0,DEF,41.0,35.0,81.0,52.0,49.0,64.0,76.0
593,2.903692249124571,2.03487207506876,O. Murillo,Pachuca,0,DEF,42.0,32.0,77.0,43.0,27.0,46.0,60.0
594,2.874983053294786,2.652645655229669,P. Lienhart,Sport-Club Freiburg,0,DEF,24.0,41.0,81.0,29.0,40.0,59.0,62.0
595,1.5499434096997928,1.3691518586001676,Antônio Chiamuloira,Internacional,0,DEF,51.0,66.0,76.0,43.0,50.0,44.0,62.0
596,1.1178414496844868,1.7335618114165365,E. Ndicka,Eintracht Frankfurt,0,DEF,38.0,33.0,78.0,65.0,30.0,76.0,78.0
597,3.4402150647844127,2.287493142647161,D. Boyata,Hertha BSC,0,DEF,20.0,13.0,80.0,55.0,13.0,53.0,60.0
598,0.5379751169928453,0.5618118460941792,L. Tousart,Hertha BSC,0,DEF,42.0,48.0,75.0,79.0,45.0,64.0,67.0
